RoutingID,RoutingType,DesNetwork,DesMsgID,DesMsgName,DesSigName,DesSigStartbit,DesSigLength,DesMuxedValue,SrcNetwork,SrcMsgID,SrcMsgName,SrcSigName,SrcSigStartbit,SrcSigLength,SrcMuxedValue,SigConversionID
DIA60F2308_CHA60F2308,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData2,23,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData2,23,8,,SCF0
DIA60F3108_CHA60F3108,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData3,31,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData3,31,8,,SCF0
DIA60F3908_CHA60F3908,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData4,39,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData4,39,8,,SCF0
DIA60F4708_CHA60F4708,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData5,47,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData5,47,8,,SCF0
DIA60F5508_CHA60F5508,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData6,55,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData6,55,8,,SCF0
DIA60F6308_CHA60F6308,Msg,Diag_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData7,63,8,,Chassis_CAN,0x60f,YSS_DiagResp,YSS_DiagRespData7,63,8,,SCF0
DIA6100708_PWT6100708,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData0,7,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData0,7,8,,SCF0
DIA6101508_PWT6101508,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData1,15,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData1,15,8,,SCF0
DIA6102308_PWT6102308,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData2,23,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData2,23,8,,SCF0
DIA6103108_PWT6103108,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData3,31,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData3,31,8,,SCF0
DIA6103908_PWT6103908,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData4,39,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData4,39,8,,SCF0
DIA6104708_PWT6104708,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData5,47,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData5,47,8,,SCF0
DIA6105508_PWT6105508,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData6,55,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData6,55,8,,SCF0
DIA6106308_PWT6106308,Msg,Diag_CAN,0x610,GS_DiagResp,GS_DiagRespData7,63,8,,PT_CAN,0x610,GS_DiagResp,GS_DiagRespData7,63,8,,SCF0
DIA6110708_BOD6110708,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData0,7,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData0,7,8,,SCF0
DIA6111508_BOD6111508,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData1,15,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData1,15,8,,SCF0
DIA6112308_BOD6112308,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData2,23,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData2,23,8,,SCF0
DIA6113108_BOD6113108,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData3,31,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData3,31,8,,SCF0
DIA6113908_BOD6113908,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData4,39,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData4,39,8,,SCF0
DIA6114708_BOD6114708,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData5,47,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData5,47,8,,SCF0
DIA6115508_BOD6115508,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData6,55,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData6,55,8,,SCF0
DIA6116308_BOD6116308,Msg,Diag_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData7,63,8,,Body_CAN,0x611,ASU_Gateway_DiagResp,ASU_Gateway_DiagRespData7,63,8,,SCF0
DIA6130708_BAT6130708,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData0,7,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData0,7,8,,SCF0
DIA6131508_BAT6131508,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData1,15,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData1,15,8,,SCF0
DIA6132308_BAT6132308,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData2,23,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData2,23,8,,SCF0
DIA6133108_BAT6133108,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData3,31,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData3,31,8,,SCF0
DIA6133908_BAT6133908,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData4,39,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData4,39,8,,SCF0
DIA6134708_BAT6134708,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData5,47,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData5,47,8,,SCF0
DIA6135508_BAT6135508,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData6,55,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData6,55,8,,SCF0
DIA6136308_BAT6136308,Msg,Diag_CAN,0x613,BMS_DiagResp,BMS_DiagRespData7,63,8,,BA_CAN,0x613,BMS_DiagResp,BMS_DiagRespData7,63,8,,SCF0
DIA6140708_BOD6140708,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData0,7,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData0,7,8,,SCF0
DIA6141508_BOD6141508,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData1,15,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData1,15,8,,SCF0
DIA6142308_BOD6142308,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData2,23,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData2,23,8,,SCF0
DIA6143108_BOD6143108,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData3,31,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData3,31,8,,SCF0
DIA6143908_BOD6143908,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData4,39,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData4,39,8,,SCF0
DIA6144708_BOD6144708,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData5,47,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData5,47,8,,SCF0
DIA6145508_BOD6145508,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData6,55,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData6,55,8,,SCF0
DIA6146308_BOD6146308,Msg,Diag_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData7,63,8,,Body_CAN,0x614,CCUR_DiagResp,CCUR_DiagRespData7,63,8,,SCF0
DIA61A0708_PWT61A0708,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData0,7,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData0,7,8,,SCF0
DIA61A1508_PWT61A1508,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData1,15,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData1,15,8,,SCF0
DIA61A2308_PWT61A2308,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData2,23,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData2,23,8,,SCF0
DIA61A3108_PWT61A3108,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData3,31,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData3,31,8,,SCF0
DIA61A3908_PWT61A3908,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData4,39,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData4,39,8,,SCF0
DIA61A4708_PWT61A4708,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData5,47,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData5,47,8,,SCF0
DIA61A5508_PWT61A5508,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData6,55,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData6,55,8,,SCF0
DIA61A6308_PWT61A6308,Msg,Diag_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData7,63,8,,PT_CAN,0x61a,EDS_R_DiagResp,EDS_R_DiagRespData7,63,8,,SCF0
DIA61B0708_PWT61B0708,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData0,7,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData0,7,8,,SCF0
DIA61B1508_PWT61B1508,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData1,15,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData1,15,8,,SCF0
DIA61B2308_PWT61B2308,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData2,23,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData2,23,8,,SCF0
DIA61B3108_PWT61B3108,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData3,31,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData3,31,8,,SCF0
DIA61B3908_PWT61B3908,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData4,39,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData4,39,8,,SCF0
DIA61B4708_PWT61B4708,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData5,47,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData5,47,8,,SCF0
DIA61B5508_PWT61B5508,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData6,55,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData6,55,8,,SCF0
DIA61B6308_PWT61B6308,Msg,Diag_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData7,63,8,,PT_CAN,0x61b,EDS_F_DiagResp,EDS_F_DiagRespData7,63,8,,SCF0
