RoutingID,RoutingType,DesNetwork,DesMsgID,DesMsgName,DesSigName,DesSigStartbit,DesSigLength,DesMuxedValue,SrcNetwork,SrcMsgID,SrcMsgName,SrcSigName,SrcSigStartbit,SrcSigLength,SrcMuxedValue,SigConversionID
PWT1122102_BOD1122102,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,Clamp50AdviceESS,21,2,,Body_CAN,0x112,BCM_CLAMP_STAT,Clamp50AdviceESS,21,2,,SCF0
PWT1122502_BOD1122502,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_R_L,25,2,,Body_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_R_L,25,2,,SCF0
PWT1122702_BOD1122702,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_15_1_L,27,2,,Body_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_15_1_L,27,2,,SCF0
PWT1122902_BOD1122902,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_15_1_DME_L,29,2,,Body_CAN,0x112,BCM_CLAMP_STAT,STAT_CL_15_1_DME_L,29,2,,SCF0
PWT1123102_BOD1123102,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,FobId,31,2,,Body_CAN,0x112,BCM_CLAMP_STAT,FobId,31,2,,SCF0
PWT1123403_BOD1123403,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,STAT_Terminal,34,3,,Body_CAN,0x112,BCM_CLAMP_STAT,STAT_Terminal,34,3,,SCF0
PWT1123602_BOD1123602,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,STAT_CL30_C_BEV,36,2,,Body_CAN,0x112,BCM_CLAMP_STAT,STAT_CL30_C_BEV,36,2,,SCF0
PWT1123903_BOD1123903,Msg,PT_CAN,0x112,BCM_CLAMP_STAT,BCM_Clamp_Transport,39,3,,Body_CAN,0x112,BCM_CLAMP_STAT,BCM_Clamp_Transport,39,3,,SCF0
PWT1220708_BOD1220708,Msg,PT_CAN,0x122,CCU_MaxReq,CHKSM_CCU_REQUEST,7,8,,Body_CAN,0x122,CCU_MaxReq,CHKSM_CCU_REQUEST,7,8,,SCF0
PWT1221104_BOD1221104,Msg,PT_CAN,0x122,CCU_MaxReq,ALV_CCU_REQUEST,11,4,,Body_CAN,0x122,CCU_MaxReq,ALV_CCU_REQUEST,11,4,,SCF0
PWT1221302_BOD1221302,Msg,PT_CAN,0x122,CCU_MaxReq,CCU_REQ_MaxCool,13,2,,Body_CAN,0x122,CCU_MaxReq,CCU_REQ_MaxCool,13,2,,SCF0
PWT1221502_BOD1221502,Msg,PT_CAN,0x122,CCU_MaxReq,CCU_REQ_MaxHeat,15,2,,Body_CAN,0x122,CCU_MaxReq,CCU_REQ_MaxHeat,15,2,,SCF0
PWT1221803_BOD1221803,Msg,PT_CAN,0x122,CCU_MaxReq,CCU_REQ_ESSMotorControl,18,3,,Body_CAN,0x122,CCU_MaxReq,CCU_REQ_ESSMotorControl,18,3,,SCF0
PWT1223107_BOD1223107,Msg,PT_CAN,0x122,CCU_MaxReq,CCU_AC_PWM,31,7,,Body_CAN,0x122,CCU_MaxReq,CCU_AC_PWM,31,7,,SCF0
PWT12F0708_BOD12F0708,Msg,PT_CAN,0x12f,BCM_TERMINAL,CHKSM_BCM_TERMINAL,7,8,,Body_CAN,0x12f,BCM_TERMINAL,CHKSM_BCM_TERMINAL,7,8,,SCF0
PWT12F1104_BOD12F1104,Msg,PT_CAN,0x12f,BCM_TERMINAL,ALV_BCM_TERMINAL,11,4,,Body_CAN,0x12f,BCM_TERMINAL,ALV_BCM_TERMINAL,11,4,,SCF0
PWT12F1504_BOD12F1504,Msg,PT_CAN,0x12f,BCM_TERMINAL,ST_KL,15,4,,Body_CAN,0x12f,BCM_TERMINAL,ST_KL,15,4,,SCF0
PWT12F1904_BOD12F1904,Msg,PT_CAN,0x12f,BCM_TERMINAL,ST_KL_KEY_VLD,19,4,,Body_CAN,0x12f,BCM_TERMINAL,ST_KL_KEY_VLD,19,4,,SCF0
PWT12F2302_BOD12F2302,Msg,PT_CAN,0x12f,BCM_TERMINAL,ST_STCD_PENG,23,2,,Body_CAN,0x12f,BCM_TERMINAL,ST_STCD_PENG,23,2,,SCF0
